tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order
110N10941,Maine Ave,EASTBOUND,I-395/12th St/Southwest Fwy,DC,DISTRICT OF COLUMBIA,20024,38.883000000000,-77.031340000000,38.881438000000,-77.027003000000,0.259000,5
110-10787,Maine Ave,EASTBOUND,7th St,DC,DISTRICT OF COLUMBIA,20024,38.881438000000,-77.027003000000,38.878648000000,-77.022797000000,0.300758,6
110-10327,Maine Ave,EASTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20024,38.878572000000,-77.022698000000,38.876442000000,-77.020184000000,0.201334,8
110N10327,Maine Ave,EASTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20024,38.876442000000,-77.020184000000,38.876396000000,-77.019878000000,0.016840,9
110P10327,Maine Ave,WESTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20024,38.876550000000,-77.019888000000,38.876637000000,-77.020329000000,0.024670,1
110+10787,Maine Ave,WESTBOUND,7th St,DC,DISTRICT OF COLUMBIA,20024,38.876637000000,-77.020329000000,38.878633000000,-77.022609000000,0.185053,2
110+10941,Maine Ave,WESTBOUND,I-395/12th St/Southwest Fwy,DC,DISTRICT OF COLUMBIA,20024,38.878723000000,-77.022704000000,38.882105000000,-77.027633000000,0.357181,4
110P10941,Maine Ave,WESTBOUND,I-395/12th St/Southwest Fwy,DC,DISTRICT OF COLUMBIA,20024,38.882105000000,-77.027633000000,38.882798000000,-77.028472000000,0.074506,5
110+10328,Maine Ave,WESTBOUND,US-1/West Basin Dr,DC,DISTRICT OF COLUMBIA,20004,38.882798000000,-77.028472000000,38.882835000000,-77.030123000000,0.089233,6
110P10328,Maine Ave,WESTBOUND,US-1/West Basin Dr,DC,DISTRICT OF COLUMBIA,20004,38.882835000000,-77.030123000000,38.884007000000,-77.032945000000,0.174986,7
110+10329,Maine Ave,WESTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20004,38.884007000000,-77.032945000000,38.887038000000,-77.035498000000,0.254898,8
110P10329,Maine Ave,WESTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20004,38.887038000000,-77.035498000000,38.887723000000,-77.037816000000,0.134409,9
110P10332,Maryland Ave,EASTBOUND,4th St,DC,DISTRICT OF COLUMBIA,20002,38.893028000000,-77.000878000000,38.893057000000,-76.999994000000,0.047786,1
110+13695,Maryland Ave,EASTBOUND,11th St,DC,DISTRICT OF COLUMBIA,20002,38.894045000000,-76.998437000000,38.896771000000,-76.991520000000,0.418513,1
110+13696,Maryland Ave,EASTBOUND,Bladensburg Rd/H St,DC,DISTRICT OF COLUMBIA,20002,38.896771000000,-76.991520000000,38.900072000000,-76.983423000000,0.492522,2
110+10332,Maryland Ave,EASTBOUND,4th St,DC,DISTRICT OF COLUMBIA,20002,38.891915000000,-77.003532000000,38.893028000000,-77.000878000000,0.162745,2
110N13694,Maryland Ave,WESTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20002,38.894045000000,-76.998437000000,38.894067000000,-76.998763000000,0.017648,1
110-10331,Maryland Ave,WESTBOUND,Constitution Ave,DC,DISTRICT OF COLUMBIA,20002,38.893028000000,-77.000878000000,38.891915000000,-77.003532000000,0.162745,1
110-13694,Maryland Ave,WESTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20002,38.896861000000,-76.991525000000,38.894045000000,-76.998437000000,0.421123,2
110-13695,Maryland Ave,WESTBOUND,11th St,DC,DISTRICT OF COLUMBIA,20002,38.899895000000,-76.984107000000,38.896861000000,-76.991525000000,0.451385,3
110N13696,Maryland Ave,WESTBOUND,Bladensburg Rd/H St,DC,DISTRICT OF COLUMBIA,20002,38.900192000000,-76.983436000000,38.899895000000,-76.984107000000,0.041572,4
110-06831,Massachusetts Ave,EASTBOUND,Ward Cir/Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.948680000000,-77.100628000000,38.937921000000,-77.086355000000,1.076016,1
110-13105,Massachusetts Ave,EASTBOUND,Alabama Ave,DC,DISTRICT OF COLUMBIA,20019,38.877841000000,-76.960886000000,38.870761000000,-76.943532000000,1.055696,2
110N06831,Massachusetts Ave,EASTBOUND,Ward Cir/Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.937921000000,-77.086355000000,38.937578000000,-77.085775000000,0.045673,2
110-07914,Massachusetts Ave,EASTBOUND,Cathedral Ave,DC,DISTRICT OF COLUMBIA,20016,38.937578000000,-77.085775000000,38.929019000000,-77.073745000000,0.879778,3
110-06830,Massachusetts Ave,EASTBOUND,Wisconsin Ave,DC,DISTRICT OF COLUMBIA,20016,38.929019000000,-77.073745000000,38.928616000000,-77.073160000000,0.042007,4
110-06829,Massachusetts Ave,EASTBOUND,34th St,DC,DISTRICT OF COLUMBIA,20008,38.928616000000,-77.073160000000,38.924317000000,-77.066351000000,0.480094,5
110-06828,Massachusetts Ave,EASTBOUND,Rock Creek Pkwy,DC,DISTRICT OF COLUMBIA,20008,38.924317000000,-77.066351000000,38.917630000000,-77.058097000000,0.660672,6
110-06827,Massachusetts Ave,EASTBOUND,Sheridan Cir,DC,DISTRICT OF COLUMBIA,20008,38.917577000000,-77.058025000000,38.912234000000,-77.051042000000,0.529557,8
110N06827,Massachusetts Ave,EASTBOUND,Sheridan Cir,DC,DISTRICT OF COLUMBIA,20008,38.912234000000,-77.051042000000,38.911949000000,-77.050345000000,0.058039,9
110-06826,Massachusetts Ave,EASTBOUND,Dupont Cir,DC,DISTRICT OF COLUMBIA,20036,38.911949000000,-77.050345000000,38.909818000000,-77.044213000000,0.365073,10
110N06826,Massachusetts Ave,EASTBOUND,Dupont Cir,DC,DISTRICT OF COLUMBIA,20036,38.909818000000,-77.044213000000,38.909311000000,-77.042748000000,0.111293,11
110-07913,Massachusetts Ave,EASTBOUND,Rhode Island Ave/Scott Cir,DC,DISTRICT OF COLUMBIA,20036,38.909311000000,-77.042748000000,38.907250000000,-77.036931000000,0.346865,12
110N07913,Massachusetts Ave,EASTBOUND,Rhode Island Ave/Scott Cir,DC,DISTRICT OF COLUMBIA,20036,38.907250000000,-77.036931000000,38.907041000000,-77.036267000000,0.044865,13
110-07912,Massachusetts Ave,EASTBOUND,14th St/Vermont Ave,DC,DISTRICT OF COLUMBIA,20005,38.907041000000,-77.036267000000,38.906237000000,-77.033767000000,0.146091,14
110N07912,Massachusetts Ave,EASTBOUND,14th St/Vermont Ave,DC,DISTRICT OF COLUMBIA,20005,38.906237000000,-77.033767000000,38.904938000000,-77.029995000000,0.222213,15
110-07910,Massachusetts Ave,EASTBOUND,US-1 Alt/US-50/6th St,DC,DISTRICT OF COLUMBIA,20001,38.902096000000,-77.021907000000,38.901466000000,-77.019904000000,0.116885,19
110-07909,Massachusetts Ave,EASTBOUND,H St/3rd St,DC,DISTRICT OF COLUMBIA,20001,38.901466000000,-77.019904000000,38.899935000000,-77.015675000000,0.251729,20
110N07909,Massachusetts Ave,EASTBOUND,H St/3rd St,DC,DISTRICT OF COLUMBIA,20001,38.899935000000,-77.015675000000,38.899759000000,-77.015188000000,0.028957,21
110-06825,Massachusetts Ave,EASTBOUND,2nd St,DC,DISTRICT OF COLUMBIA,20001,38.899759000000,-77.015188000000,38.899247000000,-77.013687000000,0.088301,22
110-07908,Massachusetts Ave,EASTBOUND,New Jersey Ave,DC,DISTRICT OF COLUMBIA,20001,38.899247000000,-77.013687000000,38.898757000000,-77.012394000000,0.077426,23
110-07907,Massachusetts Ave,EASTBOUND,N Capitol St NE,DC,DISTRICT OF COLUMBIA,20001,38.898757000000,-77.012394000000,38.897441000000,-77.009110000000,0.200464,24
110-07983,Massachusetts Ave,EASTBOUND,Maryland Ave/C St,DC,DISTRICT OF COLUMBIA,20002,38.893839000000,-77.000588000000,38.893465000000,-77.000589000000,0.025788,28
110N07983,Massachusetts Ave,EASTBOUND,Maryland Ave/C St,DC,DISTRICT OF COLUMBIA,20002,38.893465000000,-77.000589000000,38.893057000000,-76.999994000000,0.047164,29
110-07976,Massachusetts Ave,EASTBOUND,6th St/C St,DC,DISTRICT OF COLUMBIA,20002,38.893057000000,-76.999994000000,38.893063000000,-76.999025000000,0.052260,30
110N07976,Massachusetts Ave,EASTBOUND,6th St/C St,DC,DISTRICT OF COLUMBIA,20002,38.893063000000,-76.999025000000,38.893067000000,-76.998449000000,0.031008,31
110-07906,Massachusetts Ave,EASTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.888968000000,-76.988308000000,38.888130000000,-76.986240000000,0.126703,36
110N07906,Massachusetts Ave,EASTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.888130000000,-76.986240000000,38.887575000000,-76.984869000000,0.083268,37
110-06821,Massachusetts Ave,EASTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20003,38.887575000000,-76.984869000000,38.884521000000,-76.977256000000,0.462632,38
110+07906,Massachusetts Ave,WESTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.884521000000,-76.977256000000,38.887578000000,-76.984536000000,0.446538,1
110+13105,Massachusetts Ave,WESTBOUND,Alabama Ave,DC,DISTRICT OF COLUMBIA,20019,38.869189000000,-76.939757000000,38.870761000000,-76.943532000000,0.230726,1
110+13106,Massachusetts Ave,WESTBOUND,Randle Cir,DC,DISTRICT OF COLUMBIA,20019,38.870761000000,-76.943532000000,38.877841000000,-76.960886000000,1.055696,2
110P07906,Massachusetts Ave,WESTBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.887578000000,-76.984536000000,38.888223000000,-76.986211000000,0.100853,2
110+07976,Massachusetts Ave,WESTBOUND,6th St/C St,DC,DISTRICT OF COLUMBIA,20002,38.890385000000,-76.991523000000,38.893067000000,-76.998449000000,0.417954,7
110P07976,Massachusetts Ave,WESTBOUND,6th St/C St,DC,DISTRICT OF COLUMBIA,20002,38.893067000000,-76.998449000000,38.893334000000,-76.998452000000,0.018393,8
110+07983,Massachusetts Ave,WESTBOUND,Maryland Ave/C St,DC,DISTRICT OF COLUMBIA,20002,38.893334000000,-76.998452000000,38.893703000000,-76.998435000000,0.025477,9
110P07983,Massachusetts Ave,WESTBOUND,Maryland Ave/C St,DC,DISTRICT OF COLUMBIA,20002,38.893703000000,-76.998435000000,38.894067000000,-76.998763000000,0.032810,10
110+07907,Massachusetts Ave,WESTBOUND,N Capitol St NE,DC,DISTRICT OF COLUMBIA,20001,38.894077000000,-77.000586000000,38.897514000000,-77.009012000000,0.531048,13
110+07908,Massachusetts Ave,WESTBOUND,New Jersey Ave,DC,DISTRICT OF COLUMBIA,20001,38.897556000000,-77.009115000000,38.898904000000,-77.012441000000,0.203633,15
110+06825,Massachusetts Ave,WESTBOUND,2nd St,DC,DISTRICT OF COLUMBIA,20001,38.898904000000,-77.012441000000,38.899362000000,-77.013692000000,0.074444,16
110+07909,Massachusetts Ave,WESTBOUND,H St/3rd St,DC,DISTRICT OF COLUMBIA,20001,38.899362000000,-77.013692000000,38.899827000000,-77.015041000000,0.079477,17
110P07909,Massachusetts Ave,WESTBOUND,H St/3rd St,DC,DISTRICT OF COLUMBIA,20001,38.899827000000,-77.015041000000,38.900119000000,-77.015906000000,0.050831,18
110+07910,Massachusetts Ave,WESTBOUND,US-1 Alt/US-50/6th St,DC,DISTRICT OF COLUMBIA,20001,38.900119000000,-77.015906000000,38.901466000000,-77.019904000000,0.235883,19
110+07912,Massachusetts Ave,WESTBOUND,14th St/Vermont Ave,DC,DISTRICT OF COLUMBIA,20005,38.902933000000,-77.024003000000,38.905004000000,-77.029927000000,0.351277,23
110P07912,Massachusetts Ave,WESTBOUND,14th St/Vermont Ave,DC,DISTRICT OF COLUMBIA,20005,38.905004000000,-77.029927000000,38.906318000000,-77.033716000000,0.223518,24
110+07913,Massachusetts Ave,WESTBOUND,Rhode Island Ave/Scott Cir,DC,DISTRICT OF COLUMBIA,20036,38.906318000000,-77.033716000000,38.907215000000,-77.036122000000,0.143854,25
110P07913,Massachusetts Ave,WESTBOUND,Rhode Island Ave/Scott Cir,DC,DISTRICT OF COLUMBIA,20036,38.907215000000,-77.036122000000,38.907425000000,-77.036795000000,0.047910,26
110+06826,Massachusetts Ave,WESTBOUND,Dupont Cir,DC,DISTRICT OF COLUMBIA,20036,38.907425000000,-77.036795000000,38.909445000000,-77.042673000000,0.347735,27
110P06826,Massachusetts Ave,WESTBOUND,Dupont Cir,DC,DISTRICT OF COLUMBIA,20036,38.909445000000,-77.042673000000,38.909971000000,-77.044120000000,0.112971,28
110+06827,Massachusetts Ave,WESTBOUND,Sheridan Cir,DC,DISTRICT OF COLUMBIA,20008,38.909971000000,-77.044120000000,38.912141000000,-77.050249000000,0.365880,29
110P06827,Massachusetts Ave,WESTBOUND,Sheridan Cir,DC,DISTRICT OF COLUMBIA,20008,38.912141000000,-77.050249000000,38.912460000000,-77.050730000000,0.040018,30
110+06828,Massachusetts Ave,WESTBOUND,Rock Creek Pkwy,DC,DISTRICT OF COLUMBIA,20008,38.912460000000,-77.050730000000,38.917577000000,-77.058025000000,0.531359,31
110+06829,Massachusetts Ave,WESTBOUND,34th St,DC,DISTRICT OF COLUMBIA,20008,38.917630000000,-77.058097000000,38.924317000000,-77.066351000000,0.667321,33
110+06830,Massachusetts Ave,WESTBOUND,Wisconsin Ave,DC,DISTRICT OF COLUMBIA,20016,38.924317000000,-77.066351000000,38.928616000000,-77.073160000000,0.480094,34
110+07914,Massachusetts Ave,WESTBOUND,Cathedral Ave,DC,DISTRICT OF COLUMBIA,20016,38.928616000000,-77.073160000000,38.929019000000,-77.073745000000,0.042007,35
110+06831,Massachusetts Ave,WESTBOUND,Ward Cir/Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.929019000000,-77.073745000000,38.937851000000,-77.085427000000,0.880462,36
110P06831,Massachusetts Ave,WESTBOUND,Ward Cir/Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.937851000000,-77.085427000000,38.938278000000,-77.085718000000,0.036228,37
110+06832,Massachusetts Ave,WESTBOUND,Westmoreland Cir,DC,DISTRICT OF COLUMBIA,20016,38.938278000000,-77.085718000000,38.948680000000,-77.100628000000,1.086331,38
110-13104,Massachusetts Ave SE,EASTBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20743,38.870761000000,-76.943532000000,38.869189000000,-76.939757000000,0.230726,1
110P12251,Michigan Ave,EASTBOUND,Irving St/5th St,DC,DISTRICT OF COLUMBIA,20001,38.927964000000,-77.018903000000,38.927932000000,-77.017733000000,0.063383,1
110+12252,Michigan Ave,EASTBOUND,1st St,DC,DISTRICT OF COLUMBIA,20001,38.927932000000,-77.017733000000,38.926281000000,-77.012129000000,0.335183,2
110+12253,Michigan Ave,EASTBOUND,N Capitol St NW,DC,DISTRICT OF COLUMBIA,20017,38.926281000000,-77.012129000000,38.926651000000,-77.009094000000,0.165541,3
110+12254,Michigan Ave,EASTBOUND,Franklin St,DC,DISTRICT OF COLUMBIA,20017,38.926679000000,-77.008961000000,38.927023000000,-77.006338000000,0.143357,5
110+12255,Michigan Ave,EASTBOUND,Irving St,DC,DISTRICT OF COLUMBIA,20017,38.927023000000,-77.006338000000,38.930051000000,-77.003162000000,0.273354,6
110P12255,Michigan Ave,EASTBOUND,Irving St,DC,DISTRICT OF COLUMBIA,20017,38.930051000000,-77.003162000000,38.930788000000,-77.001829000000,0.088115,7
110+12256,Michigan Ave,EASTBOUND,Monroe St,DC,DISTRICT OF COLUMBIA,20017,38.930788000000,-77.001829000000,38.932037000000,-76.998941000000,0.178280,8
110P12256,Michigan Ave,EASTBOUND,Monroe St,DC,DISTRICT OF COLUMBIA,20017,38.932037000000,-76.998941000000,38.932542800000,-76.997708200000,0.075003,9
110+12257,Michigan Ave,EASTBOUND,13th St,DC,DISTRICT OF COLUMBIA,20017,38.932542800000,-76.997708200000,38.940377000000,-76.988322000000,0.761650,10
110+12258,Michigan Ave,EASTBOUND,South Dakota Ave,DC,DISTRICT OF COLUMBIA,20017,38.940377000000,-76.988322000000,38.942560000000,-76.983321000000,0.336612,11
110+12259,Michigan Ave,EASTBOUND,Eastern Ave,DC,DISTRICT OF COLUMBIA,20017,38.942560000000,-76.983321000000,38.946186000000,-76.978060000000,0.415654,12
110-12258,Michigan Ave,WESTBOUND,South Dakota Ave,DC,DISTRICT OF COLUMBIA,20017,38.946186000000,-76.978060000000,38.942560000000,-76.983321000000,0.415654,1
110-12257,Michigan Ave,WESTBOUND,13th St,DC,DISTRICT OF COLUMBIA,20017,38.942560000000,-76.983321000000,38.940501000000,-76.988320000000,0.330150,2
110-12256,Michigan Ave,WESTBOUND,Monroe St,DC,DISTRICT OF COLUMBIA,20017,38.940501000000,-76.988320000000,38.932542800000,-76.997708200000,0.767988,3
110N12256,Michigan Ave,WESTBOUND,Monroe St,DC,DISTRICT OF COLUMBIA,20017,38.932542800000,-76.997708200000,38.932037000000,-76.998941000000,0.075003,4
110-12255,Michigan Ave,WESTBOUND,Irving St,DC,DISTRICT OF COLUMBIA,20017,38.932037000000,-76.998941000000,38.930788000000,-77.001829000000,0.178280,5
110N12255,Michigan Ave,WESTBOUND,Irving St,DC,DISTRICT OF COLUMBIA,20017,38.930788000000,-77.001829000000,38.930051000000,-77.003162000000,0.088115,6
110-12254,Michigan Ave,WESTBOUND,Franklin St,DC,DISTRICT OF COLUMBIA,20017,38.930051000000,-77.003162000000,38.927023000000,-77.006338000000,0.273354,7
110-12253,Michigan Ave,WESTBOUND,N Capitol St NW,DC,DISTRICT OF COLUMBIA,20017,38.927023000000,-77.006338000000,38.926679000000,-77.008961000000,0.143357,8
110-12252,Michigan Ave,WESTBOUND,1st St,DC,DISTRICT OF COLUMBIA,20001,38.926651000000,-77.009094000000,38.926281000000,-77.012129000000,0.165541,10
110-12251,Michigan Ave,WESTBOUND,Irving St/5th St,DC,DISTRICT OF COLUMBIA,20001,38.926281000000,-77.012129000000,38.928140000000,-77.017388000000,0.329093,11
110N12251,Michigan Ave,WESTBOUND,Irving St/5th St,DC,DISTRICT OF COLUMBIA,20001,38.928140000000,-77.017388000000,38.928543000000,-77.019389000000,0.116699,12
110+10341,Military Rd,EASTBOUND,Connecticut Ave,DC,DISTRICT OF COLUMBIA,20015,38.961122000000,-77.085316000000,38.961013000000,-77.073325000000,0.648679,1
110+10342,Military Rd,EASTBOUND,Nebraska Ave/Broad Branch Rd,DC,DISTRICT OF COLUMBIA,20015,38.961013000000,-77.073325000000,38.960979000000,-77.066206000000,0.383404,2
110+10343,Military Rd,EASTBOUND,Oregon Ave/Glover Rd,DC,DISTRICT OF COLUMBIA,20015,38.960979000000,-77.066206000000,38.961391000000,-77.053091000000,0.711130,3
110P10343,Military Rd,EASTBOUND,Oregon Ave/Glover Rd,DC,DISTRICT OF COLUMBIA,20015,38.961391000000,-77.053091000000,38.961510000000,-77.052713000000,0.021998,4
110+10344,Military Rd,EASTBOUND,Joyce Rd/Ross Dr,DC,DISTRICT OF COLUMBIA,20015,38.961510000000,-77.052713000000,38.960679000000,-77.044610000000,0.476862,5
110P10344,Military Rd,EASTBOUND,Joyce Rd/Ross Dr,DC,DISTRICT OF COLUMBIA,20015,38.960679000000,-77.044610000000,38.961158000000,-77.043639000000,0.061891,6
110+10942,Military Rd,EASTBOUND,14th St,DC,DISTRICT OF COLUMBIA,20011,38.962042000000,-77.034058000000,38.961942000000,-77.033434000000,0.034301,9
110-10344,Military Rd,WESTBOUND,Joyce Rd/Ross Dr,DC,DISTRICT OF COLUMBIA,20015,38.963132000000,-77.038934000000,38.960993000000,-77.044135000000,0.324247,3
110N10344,Military Rd,WESTBOUND,Joyce Rd/Ross Dr,DC,DISTRICT OF COLUMBIA,20015,38.960993000000,-77.044135000000,38.960528000000,-77.045433000000,0.077240,4
110-10343,Military Rd,WESTBOUND,Oregon Ave/Glover Rd,DC,DISTRICT OF COLUMBIA,20015,38.960528000000,-77.045433000000,38.961647000000,-77.052717000000,0.430754,5
110N10343,Military Rd,WESTBOUND,Oregon Ave/Glover Rd,DC,DISTRICT OF COLUMBIA,20015,38.961647000000,-77.052717000000,38.961549000000,-77.052997000000,0.016529,6
110-10342,Military Rd,WESTBOUND,Nebraska Ave/Broad Branch Rd,DC,DISTRICT OF COLUMBIA,20015,38.961549000000,-77.052997000000,38.960979000000,-77.066206000000,0.717406,7
110-10341,Military Rd,WESTBOUND,Connecticut Ave,DC,DISTRICT OF COLUMBIA,20015,38.960979000000,-77.066206000000,38.961013000000,-77.073325000000,0.383404,8
110-10340,Military Rd,WESTBOUND,Western Ave,DC,DISTRICT OF COLUMBIA,20015,38.961013000000,-77.073325000000,38.961220000000,-77.085185000000,0.643460,9
110+10345,Military Rd/Missouri Ave,EASTBOUND,16th St,DC,DISTRICT OF COLUMBIA,20011,38.961158000000,-77.043639000000,38.963038000000,-77.039033000000,0.286963,7
110P10345,Military Rd/Missouri Ave,EASTBOUND,16th St,DC,DISTRICT OF COLUMBIA,20011,38.963038000000,-77.039033000000,38.962042000000,-77.034058000000,0.276958,8
110N10345,Military Rd/Missouri Ave,WESTBOUND,16th St,DC,DISTRICT OF COLUMBIA,20011,38.962089000000,-77.033609000000,38.963132000000,-77.038934000000,0.295973,2
110+13060,Minnesota Ave,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20020,38.866626000000,-76.984406000000,38.873401000000,-76.970772000000,0.872135,1
110P13060,Minnesota Ave,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20020,38.873401000000,-76.970772000000,38.873529000000,-76.970526000000,0.015908,2
110+13061,Minnesota Ave,NORTHBOUND,Randle Cir/Branch Ave,DC,DISTRICT OF COLUMBIA,20019,38.873529000000,-76.970526000000,38.877799000000,-76.962020000000,0.545713,3
110P13061,Minnesota Ave,NORTHBOUND,Randle Cir/Branch Ave,DC,DISTRICT OF COLUMBIA,20019,38.877799000000,-76.962020000000,38.878540000000,-76.961148000000,0.070777,4
110+13062,Minnesota Ave,NORTHBOUND,E Capitol St NE/Ridge Rd,DC,DISTRICT OF COLUMBIA,20019,38.878540000000,-76.961148000000,38.889408000000,-76.953259000000,0.863125,5
110P13062,Minnesota Ave,NORTHBOUND,E Capitol St NE/Ridge Rd,DC,DISTRICT OF COLUMBIA,20019,38.889408000000,-76.953259000000,38.890604000000,-76.952403000000,0.094577,6
110+13063,Minnesota Ave,NORTHBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.890604000000,-76.952403000000,38.895083000000,-76.949192000000,0.355006,7
110+13064,Minnesota Ave,NORTHBOUND,Nannie Helen Burroughs Ave,DC,DISTRICT OF COLUMBIA,20019,38.895170000000,-76.949119000000,38.901885000000,-76.942644000000,0.587844,9
110-13063,Minnesota Ave,SOUTHBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.901885000000,-76.942644000000,38.895170000000,-76.949119000000,0.587844,2
110-13062,Minnesota Ave,SOUTHBOUND,E Capitol St NE/Ridge Rd,DC,DISTRICT OF COLUMBIA,20019,38.895083000000,-76.949192000000,38.890655000000,-76.952527000000,0.355130,4
110N13062,Minnesota Ave,SOUTHBOUND,E Capitol St NE/Ridge Rd,DC,DISTRICT OF COLUMBIA,20019,38.890655000000,-76.952527000000,38.889467000000,-76.953401000000,0.094577,5
110-13061,Minnesota Ave,SOUTHBOUND,Randle Cir/Branch Ave,DC,DISTRICT OF COLUMBIA,20019,38.889467000000,-76.953401000000,38.878540000000,-76.961148000000,0.862876,6
